Código BDNS,Mecanismo de Recuperación y Resiliencia,Administración,Departamento,Órgano,Fecha de registro,Título de la convocatoria,Título cooficial
332489,NO,EXTREMADURA,"CONSEJERÍA DE MEDIO AMBIENTE Y RURAL, POLÍTICAS AGRARIAS Y TERRITORIO",,14/02/2017,"Ayudas 2017 Enfoque Leader a inversiones en la creación y desarrollo de empresas y actividades no agrícolas en zonas rurales (Submedida 19.2.3 PDR), s/ Conv 1-2017 de 09/02/2017 del G.A.L. SIBERIA",
332490,NO,CABILDO INSULAR DE EL HIERRO,"CABILDO INSULAR DE HIERRO, EL",,14/02/2017,"CONVOCATORIA BECAS AL TRANSPORTE DE ESTUDIANTES HERREÑOS, CURSO ESCOLAR 2016-2017",
332492,NO,ARONA,ORGANISMO AUTÓNOMO DE DEPORTES,,14/02/2017,CONVOCATORIA PARA LA CONCESIÓN DE SUBVENCIONES A LOS DESPLAZAMIENTOS DE LOS EQUIPOS Y DEPORTISTAS DE ARONA POR PARTICIPAR EN COMPETICIONES OFICIALES 2016/2017,
332493,NO,ELORRIO,AYUNTAMIENTO DE ELORRIO,,14/02/2017,Subvenciones  para  acometer intervenciones constructivas de rehabilitación del patrimonio cultural mueble e inmueble de Elorrio en 2017,
332494,NO,VILADECANS,AYUNTAMIENTO DE VILADECANS,,14/02/2017,"Extracto del Acuerdo 43  de 30.01.2017 JGL Ayto. Viladecans, se aprueba el convenio de colaboración entre la Dip. de Barcelona y el Ayto. de Viladecans y la Fund. Bosch Gimperà (UB) - proyecto “Educació Emocional i Benestar a Viladecans”, año 2017",
332495,NO,VILADECANS,AYUNTAMIENTO DE VILADECANS,,14/02/2017,"Extracto del Acuerdo 41  de 30.01.2017 JGL Ayto. Viladecans, se aprueba la prórroga del convenio de colaboración entre el Ayto. de Viladecans y la Ass. Voluntaris de Protecció Civil de Viladecans y la subvención a favor de dicha asociación, año 2017",
332496,NO,ARAGÓN,D. GRAL. DE ALIMENTACIÓN Y FOMENTO AGROALIMENTARIO,,14/02/2017,"ORDEN DRS/36/2016, de 25 de enero, por la que se aprueba la convocatoria de subvenciones para la promoción del vino en los mercados de terceros países, para la anualidad 2016 (ejercicio FEAGA 2017).",
332497,NO,REGIÓN DE MURCIA,INSTITUTO DE FOMENTO DE LA REGIÓN DE MURCIA (INFO),,14/02/2017,"Resolución de 14 de febrero de 2017 del Presidente del Instituto de Fomento de la Región de Murcia de convocatoria de ayudas a la participación en misiones comerciales, MISIÓN COMERCIAL DIRECTA MÉXICO CANAL CONTRACT.",
332498,NO,DIPUTACIÓN PROV. DE JAÉN,DIPUTACIÓN PROVINCIAL DE JAÉN,,14/02/2017,PROGRAMA DE ATENCIÓN SOCIO-LABORAL A MUJERES CON DISCAPACIDAD,
332499,NO,GUILLENA,AYUNTAMIENTO DE GUILLENA,,15/02/2017,"Acuerdo de fecha 3 de febrero de 2017 de la Junta de Gobierno Local, por la que se aprueban las bases del II Certamen de Copla “Villa de Guillena”",
332500,NO,CREVILLENT,AYUNTAMIENTO DE CREVILLENT,,15/02/2017,ACUERDO DE LA J.G.L. DE FECHA  22-11-2016 POR EL QUE SE APRUEBA EL CONVENIO CON LA ASOCIACIÓN DE COMERCIANTES PARA LA CELEBRACIÓN DEL CONCURSO DE ESCAPARATES,
332502,NO,DIPUTACIÓN PROV. DE SEGOVIA,DIPUTACIÓN PROVINCIAL DE SEGOVIA,,15/02/2017,BASES PARA LA CONVOCATORIA DE UNA BECA DE FOTOGRAFÍA DOCUMENTAL DEL INSTITUTO DE LA CULTURA TRADICIONAL SEGOVIANA MANUEL GONZÁLEZ HERRERO. 2017,
332503,NO,LA RIOJA,"CONSEJERÍA DE AGRICULTURA, GANADERÍA Y MEDIO AMBIENTE",,15/02/2017,Beca aprovechamientos forestales y tramitación electrónica,
332504,NO,LA RIOJA,"CONSEJERÍA DE AGRICULTURA, GANADERÍA Y MEDIO AMBIENTE",,15/02/2017,"Beca planificación, infraestructuras y cartografía de incendios forestales",
332505,NO,LA RIOJA,"CONSEJERÍA DE AGRICULTURA, GANADERÍA Y MEDIO AMBIENTE",,15/02/2017,Beca ordenación de montes y certificación,
332506,NO,LA RIOJA,"CONSEJERÍA DE AGRICULTURA, GANADERÍA Y MEDIO AMBIENTE",,15/02/2017,Beca propiedad forestal y cartografía,
332507,NO,LA RIOJA,"CONSEJERÍA DE AGRICULTURA, GANADERÍA Y MEDIO AMBIENTE",,15/02/2017,Beca reforestación,
332508,NO,LA RIOJA,"CONSEJERÍA DE AGRICULTURA, GANADERÍA Y MEDIO AMBIENTE",,15/02/2017,2 BECAS DE FPT EN EL AMBITO DE QUIMICA ANALITICA PARA SECCION Qª,
332509,NO,PONFERRADA,AYUNTAMIENTO DE PONFERRADA,,15/02/2017,CONVOCATORIA PUBLICA AYUDAS ECONOMICAS AL COMEDOR DE LAS ESCUELAS MUNICIPALES DE EDUCACION INFANTIL CURSO 2016/2017,
332510,NO,DIPUTACIÓN PROV. DE GIRONA,DIPUTACIÓN PROVINCIAL DE GIRONA,,15/02/2017,III Concurso de Programas Pedagogicos,
332511,NO,CASTILLA-LA MANCHA,DIRECCIÓN GENERAL DE ATENCIÓN A LA DEPENDENCIA,,15/02/2017,"Resolución de 15/02/2017, de la Dirección General de Atención a la Dependencia, por la que se convocan para el año 2017 las subvenciones para el desarrollo de programas destinados al servicio de promoción de la autonomía personal para las personas en situ",
332512,NO,MAJADAHONDA,AYUNTAMIENTO DE MAJADAHONDA,,15/02/2017,CONVENIO SUBVENCIÓN DIRECTA RAYO MAJADAHONDA 2016 - CLUB DE FÚTBOL RAYO MAJADAHONDA,
332513,NO,COMUNITAT VALENCIANA,SECRETARÍA AUTONÓMICA DE EDUCACIÓN,,15/02/2017,Convocatoria de subvenciones para fomentar el acceso de las alumnas a las enseñanzas de Formación Profesional Inicial del sistema educativo a ciclos formativos de determinadas familias profesionales.,
332514,NO,DIPUTACIÓN PROV. DE GIRONA,DIPUTACIÓN PROVINCIAL DE GIRONA,,15/02/2017,Proyectos i acciones de promoción económica miembros XSLPE,
332515,NO,ARONA,ORGANISMO AUTÓNOMO DE DEPORTES,,15/02/2017,CONVOCATORIA  PARA LA CONCESIÓN DE SUBVENCIONES A LOS DESPLAZAMIENTOS DE LOS EQUIPOS Y DEPORTISTAS DE ARONA POR PARTICIPAR EN COMPETICIONES DE ARONA 2016/2017,
332516,NO,CATALUÑA,"DEPARTAMENT D'AGRICULTURA, RAMADERIA, PESCA I ALIMENTACIÓ",,15/02/2017,"Convocatoria de las ayudas de los planes de reestructuración y/o reconversión de la viña en Cataluña, para el período 2017-2018",
332517,NO,VALENCIA,AYUNTAMIENTO DE VALENCIA,,15/02/2017,Subvención para la segunda prórroga del convenio firmado con la Residencia Religiosa Esclaves de Mª Inmaculada,
332518,NO,MANISES,AYUNTAMIENTO DE MANISES,,15/02/2017,CONVOCATORIA BECA FORMATIVA AYUNTAMIENTO DE MANISES AREA ALCALDIA (COMUNICACIÓN),
332519,NO,TORELLÓ,AYUNTAMIENTO DE TORELLÓ,,15/02/2017,"SUBVENCIÓN NOMINATIVA ORGANIZACIÓN DEL CARNAVAL -"PULLASSO I SENYORETES"- Y LA FIESTA MAYOR, AÑO 2017",
332520,NO,CONSELL COMARCAL DEL GIRONÈS,CONSELL COMARCAL DEL GIRONÈS,,15/02/2017,Ajuts individuals de desplaçament per a l'alumnat escolaritzat a la comarca del Gironès i pel curs 2016/2017,
332521,NO,CATALUÑA,AUTORITAT CATALANA DE PROTECCIÓ DE DADES,,15/02/2017,Convocatoria del Premio Protección de Datos en el Diseño para el año 2017,
332522,NO,MANISES,AYUNTAMIENTO DE MANISES,,15/02/2017,Extracto de la Convocatoria del Programa de Prácticas de colaboración Enric Valor del Ayuntamiento de Manises,
332523,NO,COMARCA DE CAMPO DE BELCHITE,COMARCA DE CAMPO DE BELCHITE,,15/02/2017,CONVENIO DE COLABORACION ENTRE LA COMARCA DEL CAMPO DE BELCHITE Y EL AYUNTAMIENTO DE MONEVA PARA LA EJECUCION DE OBRAS Y ACTUACIONES MUNICIPALES EN 2016.,
332524,NO,ALTEA,AYUNTAMIENTO DE ALTEA,,15/02/2017,PRESTACIONES ECONOMICAS DE ALQUILER EN SITUACIONES DE EMERGENCIA SOCIAL,
332525,NO,DIPUTACIÓN PROV. DE SEGOVIA,DIPUTACIÓN PROVINCIAL DE SEGOVIA,,15/02/2017,"BASES PARA CONCESIÓN DE SUBVENCIONES A AYUNTAMIENTOS, ASOCIACIONES U OTRAS ENTIDADES CARENTES DE ÁNIMO DE LUCRO DE LA PROVINCIA DE SEGOVIA QUE SOSTENGAN ESCUELAS DE MÚSICA EN LAS QUE SE IMPARTAN ENSEÑANZAS DE MÚSICA TRADICIONAL SEGOVIANA.",
332527,NO,VILLA DE MAZO,AYUNTAMIENTO DE VILLA DE MAZO,,15/02/2017,"RESOLUCION DE ALCALDIA 60/2017 DE14/2/2017, DEL AYTO. DE VILLA DE MAZO POR LA QUE SE CONVOCA SUBVENCIÓN PARA AYUDAS AL ESTUDIO  PARA EL CURSO ESCOLAR 2016-2017",
332528,NO,ESTADO,MINISTERIO DE HACIENDA,SECRETARÍA GENERAL DE FINANCIACIÓN AUTONÓMICA Y LOCAL,15/02/2017,SUBVENCIÓN NOMINATIVA CABILDO INSULAR TENERIFE METRO LIGERO,
332529,NO,DIPUTACIÓN PROV. DE SEGOVIA,DIPUTACIÓN PROVINCIAL DE SEGOVIA,,15/02/2017,"BASES PARA CONCESIÓN DE SUBVENCIONES A AYUNTAMIENTOS, ASOCIACIONES U OTRAS ENTIDADES CARENTES DE ÁNIMO DE LUCRO DE LA PROVINCIA DE SEGOVIA QUE SOSTENGAN GRUPOS DE DANZA Y REALICEN ACTIVIDADES FORMATIVAS",
332530,NO,CABRANES,AYUNTAMIENTO DE CABRANES,,15/02/2017,"CONVOCATORIA DE SUBVENCIONES DEL AYUNTAMIENTO DE CABRANES PARA LA ORGANIZACIÓN, PROMOCIÓN Y DIFUSIÓN DE ACTIVIDADES DE INTERÉS GENERAL EN EL CONCEJO DE CABRANES",
332531,NO,COMARCA DE CAMPO DE BELCHITE,COMARCA DE CAMPO DE BELCHITE,,15/02/2017,CONVENIO DE COLABORACION ENTRE LA COMARCA DEL CAMPO DE BELCHITE Y EL AYUNTAMIENTO DE   MOYUELA PARA LA EJECUCION DE OBRAS Y ACTUACIONES MUNICIPALES EN 2016,
332532,NO,COMARCA DE CAMPO DE BELCHITE,COMARCA DE CAMPO DE BELCHITE,,15/02/2017,CONVENIO DE COLABORACION ENTRE LA COMARCA DEL CAMPO DE BELCHITE Y EL AYUNTAMIENTO DE   PLENAS PARA LA EJECUCION DE OBRAS Y ACTUACIONES MUNICIPALES EN 2016,
332533,NO,ESTADO,MINISTERIO DE DEFENSA,SEA 15 AGRUPACIÓN DEL CGEA,15/02/2017,"Resolución 701/2017, de 10 de febrero, de la Jefatura de Estado Mayor del Ejército del Aire, por la que se publica la convocatoria de los "Premios Ejército del Aire 2017"",
332534,NO,DIPUTACIÓN PROV. DE PALENCIA,DIPUTACIÓN PROVINCIAL DE PALENCIA,,15/02/2017,APORTACIÓN AL CENTRO COORDINADOR DE BIBLIOTECAS,
332535,NO,GALICIA,INSTITUTO GALLEGO DE PROMOCIÓN ECONÓMICA (IGAPE),,15/02/2017,"RESOLUCIÓN del 8 de febrero de 2017 por la que se da publicidad del acuerdo del Consejo de Dirección que aprueba las bases reguladores de las ayudas para nuevos emprendedores, cofinanciadas por el Fondo Europeo de Desarrollo Regional, en el marco del prog",
332536,NO,TORELLÓ,AYUNTAMIENTO DE TORELLÓ,,15/02/2017,"SUBVENCIÓN NOMINATIVA ORGANIZACIÓN ACTOS RELACIONADOS CON EL "CARNAVAL DE TERRA ENDINS", AÑO 2107",
332537,NO,CANTABRIA,"CONSEJERÍA DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y UNIVERSIDADES",,15/02/2017,"Orden ECD/16/2017, de 14 de febrero, por la que se convocan ayudas individualizadas para la realización del módulo profesional de Formación en Centros de Trabajo correspondiente a los ciclos formativos de Grado Superior de FP en empresas o entidades de UE",
332538,NO,ESTADO,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",FUNDACIÓN CENTRO NACIONAL DE INVESTIGACIONES ONCOLÓGICAS CARLOS III,15/02/2017,Contratos posdoctorales Amigos del CNIO,
332540,NO,"PINÓS, EL/PINOSO","AYUNTAMIENTO DE PINÓS, EL/PINOSO",,15/02/2017,ASIGNACION GRUPOS POLITICOS 2014,
332541,NO,DIPUTACIÓN PROV. DE VALLADOLID,DIPUTACIÓN PROVINCIAL DE VALLADOLID,,15/02/2017,Acuerdo Pleno 219/16 de 23 de diciembre de 2016 por el que se convocan subvenciones a las mancomunidades de la provincia para sufragar los costes derivados de la prestación del servicio de recogida de residuso sólidos urbanos en los municipios respectivos,
332542,NO,ALCOY/ALCOI,AYUNTAMIENTO DE ALCOY/ALCOI,,15/02/2017,SUBVENCIONES PARA ATENDER EL PAGO DEL ALQUILER EN SITUACIONES DE EMERGENCIA SOCIAL,
332543,NO,DIPUTACIÓN PROV. DE CÓRDOBA,INSTITUTO PROVINCIAL DE BIENESTAR SOCIAL,,15/02/2017,Subv. nominativa convenio con Asociación de Mayores de Rute "Alcalde Salvador Altamirano". Proyecto Mejora del equipamiento del centro de mayores de Rute.,
332544,NO,CALATAYUD,AYUNTAMIENTO DE CALATAYUD,,15/02/2017,CONCESIÓN DIRECTA DE SUBVENCIÓN ARTICULADA MEDIANTE CONVENIO A CENTRO ASOCIADO UNED CALATAYUD PARA ACTIVIDADES CULTURALES,
332546,NO,COMARCA DE CAMPO DE BELCHITE,COMARCA DE CAMPO DE BELCHITE,,15/02/2017,CONVENIO DE COLABORACION ENTRE LA COMARCA DEL CAMPO DE BELCHITE Y EL AYUNTAMIENTO DE   PUEBLA DE ALBORTON PARA LA EJECUCION DE OBRAS Y ACTUACIONES MUNICIPALES EN 2016.,
332547,NO,RIBADESELLA,AYUNTAMIENTO DE RIBADESELLA,,15/02/2017,"SUBVENCIONES NOMINATIVAS y CONCESIONES DIRECTAS PREVISTAS EN LOS CREDITOS DEL PRESUPUESTO, PRORROGADO DE 2016",
332548,NO,CREVILLENT,AYUNTAMIENTO DE CREVILLENT,,15/02/2017,ACUERDO DE LA J.G.L. DE FECHA 10-05-16 POR EL QUE SE APRUEBA EL CONVENIO PARA LA CONCESIÓN DE UNA SUBVENCIÓN AL IES CANÓNIGO MANCHÓN CONVOCATORIA PROYECTOS EMPRESARIALES ANUALIDAD 2016,
332549,NO,YAIZA,AYUNTAMIENTO DE YAIZA,,15/02/2017,"CONVOCATORIA DE SUBVENCION A ESCUELAS DEPORTIVAS DE INICIACÍON, TEMPORADA 2016_2017",
332550,NO,DIPUTACIÓN PROV. DE CÓRDOBA,INSTITUTO PROVINCIAL DE BIENESTAR SOCIAL,,15/02/2017,"Subv. nominativa convenio con Asociación de familiares de enfermos de Alzheimer, Parkinson y otras demencias de Montemayor - AFAPAMONTE. Proyecto Equipamiento para la asociación.",
332551,NO,CREVILLENT,AYUNTAMIENTO DE CREVILLENT,,15/02/2017,ACUERDO DE LA J.G.L. DE FECHA 15-11-16 POR EL QUE SE APRUEBA EL CONVENIO CON LA ASOCIACIÓN DE FAMILIARES Y ENFERMOS DE ALZHEIMER ANUALIDAD 2016,
332552,NO,CREVILLENT,AYUNTAMIENTO DE CREVILLENT,,15/02/2017,ACUERDO DE LA J.G.L. DE FECHA 15-11-16 POR EL QUE SE APRUEBA EL CONVENIO CON LA ASOCIACIÓN ALICANTINA DE FAMILIAS NUMEROSAS ANUALIDAD 2016,
332553,NO,LEGANÉS,AYUNTAMIENTO DE LEGANÉS,,15/02/2017,Convocatoria Concursos de  Carnaval 2017 Junta Municipal de La Fortuna,
332554,NO,CREVILLENT,AYUNTAMIENTO DE CREVILLENT,,15/02/2017,ACUERDO DE LA J.G.L. DE FECHA 15-11-16 POR EL QUE SE APRUEBA EL CONVENIO PARA LA AYUDA A TRANSEÚNTES DE LA CONFERENCIA SAN VICENTE DE PAUL,
332555,NO,DIPUTACIÓN PROV. DE CÓRDOBA,INSTITUTO PROVINCIAL DE BIENESTAR SOCIAL,,15/02/2017,Subv. nominativa convenio con Fundación Hospital San Sebastián de Palma del Río. Proyecto Renovación de diverso equipamiento de la residencia.,
332556,NO,DIPUTACIÓN PROV. DE GIRONA,DIPUTACIÓN PROVINCIAL DE GIRONA,,15/02/2017,Asignación a los grupos políticos de la Diputación de Girona ejercicio 2016,
332557,NO,"FRANQUESES DEL VALLÈS, LES","AYUNTAMIENTO DE FRANQUESES DEL VALLÈS, LES",,15/02/2017,CONVOCATORIA SUBVENCIONS A EMPRESES POR LA CONTRATACIÓN LABORAL DE PERSONAS PARTICIPANTES EN PROYECTO "OIL 2016",
332558,NO,COMARCA DE CAMPO DE BELCHITE,COMARCA DE CAMPO DE BELCHITE,,15/02/2017,CONVENIO DE COLABORACION ENTRE LA COMARCA DEL CAMPO DE BELCHITE Y EL AYUNTAMIENTO DE   SAMPER DEL SALZ PARA LA EJECUCION DE OBRAS Y ACTUACIONES MUNICIPALES EN 2016.,
332560,NO,VALVERDE,AYUNTAMIENTO DE VALVERDE,,15/02/2017,BASES REGULADORAS DEL PROCEDIMIENTO PARA LA CONCESIÓN DE SUBVENCIONES PARA EL FOMENTO DEL DEPORTE DEL M. I. AYUNTAMIENTO DE VALVERDE PARA 2017”.,
332561,NO,DIPUTACIÓN PROV. DE VALENCIA,DIPUTACIÓN PROVINCIAL DE VALENCIA,,15/02/2017,"REHABILITACIÓN TRAMO ESCALERA EN CASTILLO DE BENISSANÓ, AYUNTAMIENTO DE BENISANÓ",
332562,NO,SANLÚCAR DE BARRAMEDA,AYUNTAMIENTO DE SANLÚCAR DE BARRAMEDA,,15/02/2017,Decreto de 9 de febrero de 2017 por el que se aprueba las Bases reguladoras para la concesión de ayudas a la creación y consolidación de empresas y su Convocatoria para el año 2017.,
332563,NO,COMARCA DE CAMPO DE BELCHITE,COMARCA DE CAMPO DE BELCHITE,,15/02/2017,CONVENIO DE COLABORACION ENTRE LA COMARCA DEL CAMPO DE BELCHITE Y EL AYUNTAMIENTO DE VALMADRID PARA LA EJECUCION DE OBRAS Y ACTUACIONES MUNICIPALES EN 2016.,
332564,NO,ARONA,ORGANISMO AUTÓNOMO DE DEPORTES,,15/02/2017,SUBVENCION NOMINATIVA CLUB DEPORTIVO LEDESMA INTERNACIONAL DE ACTIVIDADES COLOMBOFILAS DE ARONA,
332565,NO,DIPUTACIÓN PROV. DE CÓRDOBA,INSTITUTO PROVINCIAL DE BIENESTAR SOCIAL,,15/02/2017,Subv. nominativa convenio con Fundación Socio - Educativa para niños en desamparo y abandono SENDA. Proyecto Socio - Laboral para mayores de 18 extutelados.,
332566,NO,CREVILLENT,AYUNTAMIENTO DE CREVILLENT,,15/02/2017,ACUERDO DE LA J.G.L. DE FECHA 15-11-16 POR EL QUE SE APRUEBA EL CONVENIO CON LA CRUZ ROJA ESPAÑOLA PROGRAMA TRANSEÚNTES.-,
332567,NO,BERRIOPLANO/BERRIOBEITI,AYUNTAMIENTO DE BERRIOPLANO,,15/02/2017,"CONVOCATORIA SUBVENCIONES PARA FINES CULTURALES, DEPORTIVOS Y DE JUVENTUD",
332568,NO,VITORIA-GASTEIZ,AYUNTAMIENTO DE VITORIA-GASTEIZ,,15/02/2017,Aprobación de la convocatoria pública y de las bases reguladoras específicas de subvenciones para proyectos culturales que se realicen en el año 2017,
332569,NO,QUART DE POBLET,AYUNTAMIENTO DE QUART DE POBLET,,15/02/2017,BASES DEL XXXVII SALON DE FOTOGRAFIA DE QUART DE POBLET,
332570,NO,CREVILLENT,AYUNTAMIENTO DE CREVILLENT,,15/02/2017,ACUERDO DE LA J.G.L. DE FECHA 15-11-16 POR EL QUE SE APRUEBA EL CONVENIO CON LA RESIDENCIA DE ANCIANOS LA PURÍSIMA,
332571,NO,DIPUTACIÓN PROV. DE ALMERÍA,DIPUTACIÓN PROVINCIAL DE ALMERÍA,,15/02/2017,SUBVENCION DIRECTA AYTO ALMOCITA  POR TRABAJOS REALIZADOS EN TRAMO DENOMINADO ERA DEL LLANARETE DE LA TUBERÍA DE CAPTACIÓN DE AGAU DE SIERRA DE BEIRES. RESOLUCIÓN PRESIDENTE 1420 DE 27 DE DICIEMBRE DE 2016,
332572,NO,ELORRIO,AYUNTAMIENTO DE ELORRIO,,15/02/2017,Subvenciones  para los centros de enseñanza - Curso escolar 2016/2017,
332573,NO,VALENCIA,AYUNTAMIENTO DE VALENCIA,,15/02/2017,Subvención para el convenio de colaboración con la Universidad Internacional Menendez Pelayo,
332574,NO,CREVILLENT,AYUNTAMIENTO DE CREVILLENT,,15/02/2017,ACUERDO DE LA J.G.L. DE FECHA 26-07-16 POR EL QUE SE APRUEBA EL CONVENIO PARA LA CONCESIÓN DE UNA SUBVENCIÓN A CÁRITAS INTERPARROQUIAL,
332575,NO,DIPUTACIÓN PROV. DE CÓRDOBA,INSTITUTO PROVINCIAL DE BIENESTAR SOCIAL,,15/02/2017,Subv. nominativa convenio con Hermandad del Santísimo Cristo de la Agonía. Proyecto Refugio María Auxiliadora para Jóvenes sin Hogar.,
332576,NO,PRINCIPADO DE ASTURIAS,"CONSEJERÍA DE PRESIDENCIA, RETO DEMOGRÁFICO, IGUALDAD Y TURISMO",,15/02/2017,"Subvención nomitativa a Fundación Centro Asturiano de Caracás, para el desarrollo de un proyecto de asistencia socio sanitaria para personas emigrantes asturianas objeto de la Addenda al convenio suscrito por el Principado y la entidad, para el año 2017",
332577,NO,PRINCIPADO DE ASTURIAS,"CONSEJERÍA DE PRESIDENCIA, RETO DEMOGRÁFICO, IGUALDAD Y TURISMO",,15/02/2017,"Subvención nominativa a Asoc. de Emigrantes Españoles y retornados de Asturias,para la realización de programas de apoyo a personas emigrantes retornadas,objeto de Convenio suscrito por el Principado y dicha entidad, para el año 2017",
332578,NO,MARBELLA,AYUNTAMIENTO DE MARBELLA,,15/02/2017,CONVENIO COLABORACION ENTRE AYUNTAMIENTO MARBELLA Y ASOCIACION AMIGOS ANIMALES ABANDONADOS TRIPLE A,
332579,NO,MARBELLA,AYUNTAMIENTO DE MARBELLA,,15/02/2017,PREMIOS DE PROGRAMA MARBELLA CREA 2016,
332580,NO,CREVILLENT,AYUNTAMIENTO DE CREVILLENT,,15/02/2017,ACUERDO DE LA J.G.L. DE FECHA 27-09-16 POR EL QUE SE APRUEBA EL CONVENIO CON LA CONFERENCIA DE SAN VICENTE DE PAUL PARA LA ATENCIÓN A MENORES,
332581,NO,PRINCIPADO DE ASTURIAS,CONSEJERÍA DE SALUD,,15/02/2017,"Resolución de 13 de febrero de 2017  por la que se concede  subvención a Fundación ADSIS para actuaciones dirigidas a la reinserción de personas en situación de drogodependencia, especialmente con regímenes de privación de libertad.",
332582,NO,PRINCIPADO DE ASTURIAS,CONSEJERÍA DE SALUD,,15/02/2017,Resolución de 13 de febrero de 2017 de la Consejería de Sanidad por la que se concede una subvención nominativa a la Asociación "Colectivo Nacai",
332583,NO,VALENCIA,AYUNTAMIENTO DE VALENCIA,,15/02/2017,Subención a favor de l'Associació Brúfol,
332584,NO,DIPUTACIÓN PROV. DE CÓRDOBA,INSTITUTO PROVINCIAL DE BIENESTAR SOCIAL,,15/02/2017,Subv. nominativa convenio con Fundación Cordobesa para la integración socio laboral de discapacitados - FUNLABOR. Proyecto Mundo creativo para personas con discapacidad.,
332585,NO,SANLÚCAR DE BARRAMEDA,AYUNTAMIENTO DE SANLÚCAR DE BARRAMEDA,,15/02/2017,Decreto de 9 de febrero de 2017 por el que se aprueba las Bases reguladoras para la concesión de ayudas para el fomento del empleo estable y su Convocatoria para el año 2017,
332586,NO,DIPUTACIÓN PROV. DE CÓRDOBA,INSTITUTO PROVINCIAL DE BIENESTAR SOCIAL,,15/02/2017,Subv. nominativa convenio con Federación de Educación con Necesidades Especiales. FEDUNE. Proyecto Continuidad en atención y apoyo de necesidades educativas especiales.,
332587,NO,CREVILLENT,AYUNTAMIENTO DE CREVILLENT,,15/02/2017,ACUERDO DE LA J.G.L. DE FECHA 15-11-16 POR EL QUE SE ACUERDA EL CONVENIO CON LA ASOCIACIÓN DE DISCAPACITADOS PSÍQUICOS,
332588,NO,VALENCIA,AYUNTAMIENTO DE VALENCIA,,15/02/2017,Subvención para la celebración del proyecto "Preproducció festival Espai de No Ficció Nofic DOCS VALÈNCIA",
332590,NO,PRINCIPADO DE ASTURIAS,CONSEJERÍA DE SALUD,,15/02/2017,Resolución de 1 de febrero de 2017  por la que se concede subvención a la Asociación de Esclerosis Lateral Amiotrófica ELA Jovellanos para financiar los gastos derivados del programa Atención Interdisciplinar a enfermos de E.L.A",
332591,NO,DIPUTACIÓN PROV. DE ALMERÍA,DIPUTACIÓN PROVINCIAL DE ALMERÍA,,15/02/2017,"PRÉSTAMO A GALASA PARA ATENDER PAGOS INELUDIBLES RELATIVOS A SUMINISTRO DE ELECTRICIDAD Y AGUA, A NÓMINAS DE PERSONAL Y A INTERESES DEVENGADOS DE CRÉDITOS ANTERIORES - AC DE PLENO Nº 8 DE 27-5-2016",
332592,NO,CREVILLENT,AYUNTAMIENTO DE CREVILLENT,,15/02/2017,ACUERDO DE LA J.G.L. DE FECHA 15-11-16 POR EL QUE SE APRUEBA EL CONVENIO CON LA ASOCIACIÓN DE DISCAPACITADOS FÍSICOS,
332593,NO,"PINÓS, EL/PINOSO","AYUNTAMIENTO DE PINÓS, EL/PINOSO",,15/02/2017,AYUDAS A EMPRESAS DE NUEVA CREACIÓN 2014,
332594,NO,CASTELLBELL I EL VILAR,AYUNTAMIENTO DE CASTELLBELL I EL VILAR,,15/02/2017,REGLAMENTO DE PRESTACIÓN ECONÓMICA DE CARÁCTER SOCIAL AÑO 2017,
332595,NO,TINEO,AYUNTAMIENTO DE TINEO,,15/02/2017,SUBVENCION NOMINATIVA COMISION DE FESTEJOS DE TINEO,
332596,NO,BOECILLO,AYUNTAMIENTO DE BOECILLO,,15/02/2017,CONVOCATORIA AYUDAS ADQUISICION MATERIAL ESCOLAR ALUMNOS SEGUNDO CICLO EDUCACION INFANTIL CURSO 2016-2017,
332597,NO,CREVILLENT,AYUNTAMIENTO DE CREVILLENT,,15/02/2017,ACUERDO DE LA J.G.L. DE FECHA 15-11-16 POR EL QUE SE APRUEBA EL CONVENIO CON LA ASOCIACION DE ENFERMOS MENTALES DE ALICANTE,
332598,NO,GALICIA,AGENCIA GALLEGA DE LAS INDUSTRIAS CULTURALES (AGADIC),,15/02/2017,Bases y convocatoria de subvenciones a producciones y coproducciones audiovisuales de contenido cultural gallego,
332599,NO,DIPUTACIÓN PROV. DE ALMERÍA,DIPUTACIÓN PROVINCIAL DE ALMERÍA,,15/02/2017,SUBVENCION DIRECTA AYTO DE ORIA PARA FINANCACIÓN DE TRABAJOS DE REPARACIÓN DE LA AVRÍA DE LA BOMBA DE EXTRACIÓN DE AGUA PARAJE DE TRAISLA. RESOLUCIÓN DEL PRESIDENTE 2431 DE 28/ 12/ 2016,
332600,NO,TINEO,AYUNTAMIENTO DE TINEO,,15/02/2017,SUBVENCION NOMINATIVA ASOCIACION HUELLAS UNIDAS DE TINEO,
332601,NO,ARCHIDONA,AYUNTAMIENTO DE ARCHIDONA,,15/02/2017,"Concurso Entierro de la Sardina con motivo de los actos organizados para el Domingo de Piñata del Carnaval/ 2017, día 5 de Marzo del actual.",
332602,NO,ARONA,ORGANISMO AUTÓNOMO DE BIENESTAR SOCIAL,,15/02/2017,SUBVENCION NOMINATIVA ASOCIACION  DE PADRES Y MADRES DE DISMINUIDOS FISICOS Y PSIQUICOS  2016,
